,Time,Image file,File path,Predicted label
430,2022-07-24 08:00:01,WSCT7447.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7447.JPG,1
1956,2022-07-24 08:30:01,WSCT7448.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7448.JPG,1
1879,2022-07-24 09:00:01,WSCT7449.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7449.JPG,1
588,2022-07-24 09:30:01,WSCT7450.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7450.JPG,0
507,2022-07-24 10:00:01,WSCT7451.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7451.JPG,0
344,2022-07-24 10:30:01,WSCT7452.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7452.JPG,0
432,2022-07-24 11:00:01,WSCT7453.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7453.JPG,0
30,2022-07-24 11:30:01,WSCT7454.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7454.JPG,0
129,2022-07-24 12:00:01,WSCT7455.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7455.JPG,0
290,2022-07-24 12:30:01,WSCT7456.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7456.JPG,0
187,2022-07-24 13:00:01,WSCT7457.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7457.JPG,0
2301,2022-07-24 13:30:01,WSCT7458.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7458.JPG,0
2403,2022-07-24 14:00:01,WSCT7459.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7459.JPG,0
1967,2022-07-24 14:30:01,WSCT7460.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7460.JPG,0
1871,2022-07-24 15:00:01,WSCT7461.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7461.JPG,0
2018,2022-07-24 15:30:01,WSCT7462.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7462.JPG,0
2104,2022-07-24 16:00:01,WSCT7463.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7463.JPG,0
2308,2022-07-24 16:30:01,WSCT7464.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7464.JPG,0
2395,2022-07-24 17:00:01,WSCT7465.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7465.JPG,0
2242,2022-07-24 17:30:01,WSCT7466.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7466.JPG,0
2170,2022-07-24 18:00:01,WSCT7467.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7467.JPG,0
38,2022-07-24 18:30:01,WSCT7468.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7468.JPG,0
122,2022-07-24 19:00:01,WSCT7469.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7469.JPG,0
2315,2022-07-24 19:30:01,WSCT7470.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7470.JPG,0
2392,2022-07-24 20:00:01,WSCT7471.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7471.JPG,0
2245,2022-07-24 20:30:01,WSCT7472.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7472.JPG,0
2162,2022-07-25 05:00:01,WSCT7473.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7473.JPG,0
1961,2022-07-25 05:30:01,WSCT7474.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7474.JPG,0
1873,2022-07-25 06:00:01,WSCT7475.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7475.JPG,0
2016,2022-07-25 06:30:01,WSCT7476.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7476.JPG,0
2110,2022-07-25 07:00:01,WSCT7477.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7477.JPG,0
599,2022-07-25 07:30:01,WSCT7478.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7478.JPG,0
491,2022-07-25 08:00:01,WSCT7479.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7479.JPG,0
181,2022-07-25 08:30:01,WSCT7480.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7480.JPG,0
294,2022-07-25 09:00:01,WSCT7481.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7481.JPG,0
142,2022-07-25 09:30:01,WSCT7482.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7482.JPG,0
18,2022-07-25 10:00:01,WSCT7483.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7483.JPG,0
442,2022-07-25 10:30:01,WSCT7484.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7484.JPG,0
337,2022-07-25 11:00:01,WSCT7485.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7485.JPG,0
489,2022-07-25 11:30:01,WSCT7486.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7486.JPG,0
602,2022-07-25 12:00:01,WSCT7487.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7487.JPG,0
2111,2022-07-25 12:30:01,WSCT7488.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7488.JPG,0
2013,2022-07-25 13:00:01,WSCT7489.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7489.JPG,0
443,2022-07-25 13:30:01,WSCT7490.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7490.JPG,0
336,2022-07-25 14:00:01,WSCT7491.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7491.JPG,0
490,2022-07-25 14:30:01,WSCT7492.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7492.JPG,0
601,2022-07-25 15:00:01,WSCT7493.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7493.JPG,0
180,2022-07-25 15:30:01,WSCT7494.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7494.JPG,0
295,2022-07-25 16:00:01,WSCT7495.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7495.JPG,0
141,2022-07-25 16:30:01,WSCT7496.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7496.JPG,0
19,2022-07-25 17:00:01,WSCT7497.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7497.JPG,0
2153,2022-07-25 17:30:01,WSCT7498.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7498.JPG,0
2257,2022-07-25 18:00:01,WSCT7499.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7499.JPG,0
1939,2022-07-25 18:30:01,WSCT7500.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7500.JPG,0
1895,2022-07-25 19:00:01,WSCT7501.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7501.JPG,0
2035,2022-07-25 19:30:01,WSCT7502.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7502.JPG,0
2092,2022-07-25 20:00:01,WSCT7503.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7503.JPG,0
2336,2022-07-25 20:30:01,WSCT7504.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7504.JPG,0
2371,2022-07-26 05:00:01,WSCT7505.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7505.JPG,0
2227,2022-07-26 05:30:01,WSCT7506.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7506.JPG,0
2180,2022-07-26 06:00:01,WSCT7507.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7507.JPG,0
59,2022-07-26 06:30:01,WSCT7508.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7508.JPG,0
103,2022-07-26 07:00:01,WSCT7509.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7509.JPG,0
2329,2022-07-26 07:30:01,WSCT7510.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7510.JPG,0
2374,2022-07-26 08:00:01,WSCT7511.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7511.JPG,0
2225,2022-07-26 08:30:01,WSCT7512.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7512.JPG,0
2187,2022-07-26 09:00:01,WSCT7513.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7513.JPG,0
1945,2022-07-26 09:30:01,WSCT7514.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7514.JPG,0
1893,2022-07-26 10:00:01,WSCT7515.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7515.JPG,0
2037,2022-07-26 10:30:01,WSCT7516.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7516.JPG,0
2085,2022-07-26 11:00:01,WSCT7517.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7517.JPG,0
576,2022-07-26 11:30:01,WSCT7518.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7518.JPG,0
519,2022-07-26 12:00:01,WSCT7519.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7519.JPG,0
54,2022-07-26 12:30:01,WSCT7520.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7520.JPG,0
105,2022-07-26 13:00:01,WSCT7521.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7521.JPG,0
267,2022-07-26 13:30:01,WSCT7522.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7522.JPG,0
211,2022-07-26 14:00:01,WSCT7523.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7523.JPG,0
568,2022-07-26 14:30:01,WSCT7524.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7524.JPG,0
528,2022-07-26 15:00:01,WSCT7525.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7525.JPG,0
365,2022-07-26 15:30:01,WSCT7526.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7526.JPG,0
412,2022-07-26 16:00:01,WSCT7527.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7527.JPG,0
1937,2022-07-26 16:30:01,WSCT7528.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7528.JPG,0
1900,2022-07-26 17:00:01,WSCT7529.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7529.JPG,0
571,2022-07-26 17:30:01,WSCT7530.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7530.JPG,0
521,2022-07-26 18:00:01,WSCT7531.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7531.JPG,0
372,2022-07-26 18:30:01,WSCT7532.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7532.JPG,0
410,2022-07-26 19:00:01,WSCT7533.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7533.JPG,0
52,2022-07-26 19:30:01,WSCT7534.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7534.JPG,0
111,2022-07-26 20:00:01,WSCT7535.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7535.JPG,0
260,2022-07-26 20:30:01,WSCT7536.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7536.JPG,0
213,2022-07-27 05:00:01,WSCT7537.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7537.JPG,0
2327,2022-07-27 05:30:01,WSCT7538.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7538.JPG,0
2379,2022-07-27 06:00:01,WSCT7539.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7539.JPG,0
825,2022-07-27 06:30:01,WSCT7540.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7540.JPG,0
878,2022-07-27 07:00:01,WSCT7541.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7541.JPG,0
724,2022-07-27 07:30:01,WSCT7542.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7542.JPG,0
677,2022-07-27 08:00:01,WSCT7543.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7543.JPG,0
1031,2022-07-27 08:30:01,WSCT7544.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7544.JPG,0
991,2022-07-27 09:00:01,WSCT7545.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7545.JPG,0
1148,2022-07-27 09:30:01,WSCT7546.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7546.JPG,0
1183,2022-07-27 10:00:01,WSCT7547.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7547.JPG,0
1491,2022-07-27 10:30:01,WSCT7548.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7548.JPG,0
1455,2022-07-27 11:00:01,WSCT7549.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7549.JPG,0
1025,2022-07-27 11:30:01,WSCT7550.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7550.JPG,0
993,2022-07-27 12:00:01,WSCT7551.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7551.JPG,0
1146,2022-07-27 12:30:01,WSCT7552.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7552.JPG,0
1190,2022-07-27 13:00:01,WSCT7553.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7553.JPG,0
832,2022-07-27 13:30:01,WSCT7554.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7554.JPG,0
875,2022-07-27 14:00:01,WSCT7555.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7555.JPG,0
726,2022-07-27 14:30:01,WSCT7556.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7556.JPG,0
670,2022-07-27 15:00:01,WSCT7557.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7557.JPG,0
1595,2022-07-27 15:30:01,WSCT7558.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7558.JPG,0
1652,2022-07-27 16:00:01,WSCT7559.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7559.JPG,0
1501,2022-07-27 16:30:01,WSCT7560.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7560.JPG,0
1443,2022-07-27 17:00:01,WSCT7561.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7561.JPG,0
1298,2022-07-27 17:30:01,WSCT7562.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7562.JPG,0
1346,2022-07-27 18:00:01,WSCT7563.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7563.JPG,0
1602,2022-07-27 18:30:01,WSCT7564.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7564.JPG,0
1646,2022-07-27 19:00:01,WSCT7565.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7565.JPG,0
1789,2022-07-27 19:30:01,WSCT7566.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7566.JPG,0
1752,2022-07-27 20:00:01,WSCT7567.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7567.JPG,0
839,2022-07-27 20:30:01,WSCT7568.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7568.JPG,0
868,2022-07-28 05:00:01,WSCT7569.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7569.JPG,0
1604,2022-07-28 05:30:01,WSCT7570.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7570.JPG,0
1640,2022-07-28 06:00:01,WSCT7571.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7571.JPG,0
1796,2022-07-28 06:30:01,WSCT7572.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7572.JPG,0
1750,2022-07-28 07:00:01,WSCT7573.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7573.JPG,0
1498,2022-07-28 07:30:01,WSCT7574.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7574.JPG,1
1450,2022-07-28 08:00:01,WSCT7575.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7575.JPG,1
1290,2022-07-28 08:30:01,WSCT7576.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7576.JPG,1
1349,2022-07-28 09:00:01,WSCT7577.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7577.JPG,1
1038,2022-07-28 09:30:01,WSCT7578.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7578.JPG,0
982,2022-07-28 10:00:01,WSCT7579.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7579.JPG,1
666,2022-07-28 10:30:01,WSCT7580.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7580.JPG,0
732,2022-07-28 11:00:01,WSCT7581.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7581.JPG,0
888,2022-07-28 11:30:01,WSCT7582.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7582.JPG,0
817,2022-07-28 12:00:01,WSCT7583.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7583.JPG,0
1198,2022-07-28 12:30:01,WSCT7584.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7584.JPG,0
1135,2022-07-28 13:00:01,WSCT7585.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7585.JPG,0
978,2022-07-28 13:30:01,WSCT7586.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7586.JPG,0
1042,2022-07-28 14:00:01,WSCT7587.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7587.JPG,0
1354,2022-07-28 14:30:01,WSCT7588.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7588.JPG,0
1287,2022-07-28 15:00:01,WSCT7589.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7589.JPG,0
1199,2022-07-28 15:30:01,WSCT7590.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7590.JPG,0
1134,2022-07-28 16:00:01,WSCT7591.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7591.JPG,0
979,2022-07-28 16:30:01,WSCT7592.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7592.JPG,0
1041,2022-07-28 17:00:01,WSCT7593.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7593.JPG,0
665,2022-07-28 17:30:01,WSCT7594.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7594.JPG,0
733,2022-07-28 18:00:01,WSCT7595.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7595.JPG,0
886,2022-07-28 18:30:01,WSCT7596.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7596.JPG,0
819,2022-07-28 19:00:01,WSCT7597.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7597.JPG,0
1735,2022-07-28 19:30:01,WSCT7598.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7598.JPG,0
1808,2022-07-28 20:00:01,WSCT7599.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7599.JPG,0
1254,2022-07-28 20:30:01,WSCT7600.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7600.JPG,0
1389,2022-07-29 05:00:01,WSCT7601.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7601.JPG,0
1535,2022-07-29 05:30:01,WSCT7602.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7602.JPG,0
1406,2022-07-29 06:00:01,WSCT7603.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7603.JPG,0
1830,2022-07-29 06:30:01,WSCT7604.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7604.JPG,0
1710,2022-07-29 07:00:01,WSCT7605.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7605.JPG,0
